row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes,cache
512,512,512,26327,26014,0.100000,26958848,40517765,385842613,323929456,64961
512,512,512,78636,78734,0.300000,80523264,121021316,1154906028,967539392,113811
512,512,512,131360,131729,0.500000,134512640,202163552,1930222299,1616255488,309560
512,512,512,183081,183508,0.700000,187474944,281762171,2695901852,2252630672,537369
512,512,512,236090,236146,0.900000,241756160,363343022,3442312333,2904853408,209083
