row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes
32,32,32,914,103,0.100000,0,0,20320,0
32,32,32,921,731,0.700000,0,0,103589,0
32,32,32,923,923,0.900000,0,0,126936,0
