row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes,cache
512,512,512,26327,26014,0.100000,26638336,41006080,362432702,272674816,34293
512,512,512,183591,183700,0.700000,188108800,283211776,2501304189,1887379456,1043166
512,512,512,235822,235824,0.900000,241483776,363274240,3191999750,2421129216,1214256
