row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes
512,512,512,26327,26014,0.100000,2674934,53722662,772158195,227687536
512,512,512,183591,183700,0.700000,131743628,376842080,4797081856,2036439984
512,512,512,235822,235824,0.900000,217234168,483899758,5127480915,2806632856
