row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes
512,512,512,26327,26014,0.100000,2674934,19247078,147604399,93143224
512,512,512,183591,183700,0.700000,131743628,358614798,2949360110,2225655324
512,512,512,235822,235824,0.900000,217234168,556435761,4652049548,3530091340
