row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes
512,512,512,26327,26014,0.100000,2674934,5404570,48652596,37773192
512,512,512,183591,183700,0.700000,131743628,263856486,2398617430,1846622076
512,512,512,235822,235824,0.900000,217234168,434942028,3967026059,3044116408
