row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes
512,512,512,26327,26014,0.100000,26958848,40517765,382912663,323929456
512,512,512,183591,183700,0.700000,187997184,282547061,2685697506,2258905712
512,512,512,235822,235824,0.900000,241481728,362930570,3491453127,2901555936
