row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes
512,512,512,26327,26014,0.100000,2674934,5482015,50396992,38082972
512,512,512,183591,183700,0.700000,131743628,264405723,2437000949,1848819024
512,512,512,235822,235824,0.900000,217234168,435647958,4062123717,3046940128
