row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes
512,512,512,26327,26014,0.100000,26958848,40491950,356543329,323826196
512,512,512,183591,183700,0.700000,187997184,282363982,2522665931,2258173396
512,512,512,235822,235824,0.900000,241481728,362695260,3260670489,2900614696
