row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes
512,512,512,26327,26014,0.100000,26638336,67120128,572976840,429359104
512,512,512,183591,183700,0.700000,188108800,470796288,3939324327,3012886528
512,512,512,235822,235824,0.900000,241483776,604233728,5054020247,3866886144
