row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes
512,512,512,26327,26014,0.100000,2674934,19221263,151774120,93039964
512,512,512,183591,183700,0.700000,131743628,358431719,3051661617,2224923008
512,512,512,235822,235824,0.900000,217234168,556200451,4801689883,3529150100
