row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes
512,512,512,26327,26014,0.100000,26638336,41006080,363478675,272674816
512,512,512,183591,183700,0.700000,188108800,283211776,2485984866,1887379456
512,512,512,235822,235824,0.900000,241483776,363274240,3175644430,2421129216
