row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes
512,512,512,26327,26014,0.100000,2674934,53486333,780790888,225693644
512,512,512,183591,183700,0.700000,131743628,376763015,4738749862,2035075148
512,512,512,235822,235824,0.900000,217234168,483872924,5017178915,2805476944
