row_count,col_count,inner_count,left_non_zero_count,right_non_zero_count,density,flops,memops,time,bytes
16,16,256,4096,0,0.000000,131072,204832,3984066,1622144
16,16,256,4096,38,0.010000,131072,204832,3941142,1622144
16,16,256,4096,89,0.020000,131072,204832,3944827,1622144
16,16,256,4096,117,0.030000,131072,204832,3981086,1622144
16,16,256,4096,164,0.040000,131072,204832,3953035,1622144
16,16,256,4096,192,0.050000,131072,204832,3978303,1622144
16,16,256,4096,276,0.060000,131072,204832,3955349,1622144
16,16,256,4096,304,0.070000,131072,204832,3878693,1622144
16,16,256,4096,328,0.080000,131072,204832,3958332,1622144
16,16,256,4096,368,0.090000,131072,204832,3974140,1622144
16,16,256,4096,410,0.100000,131072,204832,3958983,1622144
16,16,256,4096,818,0.200000,131072,204832,3967187,1622144
16,16,256,4096,1242,0.300000,131072,204832,3944011,1622144
16,16,256,4096,1647,0.400000,131072,204832,3969483,1622144
16,16,256,4096,2087,0.500000,131072,204832,3915472,1622144
16,16,256,4096,2530,0.600000,131072,204832,3953126,1622144
16,16,256,4096,2854,0.700000,131072,204832,3964062,1622144
16,16,256,4096,3276,0.800000,131072,204832,3950289,1622144
16,16,256,4096,3674,0.900000,131072,204832,3937578,1622144
16,16,256,4096,4096,1.000000,131072,204832,3941724,1622144
